Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
Chocolates & Candies,McCain Smiles Cripsy Happy Potatoes,12000,5,6,11400,415,FALSE,415
Chocolates & Candies,McCain Veggie Burger Patty,11500,3,6,11100,360,FALSE,360
Chocolates & Candies,McCain Veggie Fingers,11700,5,6,11100,400,FALSE,400
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,1800,5,6,1700,100,FALSE,100
Chocolates & Candies,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500,2,2,3400,85,FALSE,85
Chocolates & Candies,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500,5,1,11800,420,FALSE,420
Chocolates & Candies,Ching's Secret Instant Hot Garlic Noodles,1500,0,3,1500,60,FALSE,60
Chocolates & Candies,Veeba Eggless Mayonnaise,7900,11,5,7000,250,FALSE,250
Chocolates & Candies,Ching's Secret Instant Schezwan Noodles,1500,0,6,1500,60,FALSE,60
Chocolates & Candies,Veeba Pasta And Pizza Sauce,7500,13,5,6500,280,FALSE,280
Chocolates & Candies,Top Ramen  Noodles Curry Veg Pouch,2000,0,1,2000,70,FALSE,70
Chocolates & Candies,Saffola Veggie Twist Masala Oats,1500,0,6,1500,38,FALSE,38
Chocolates & Candies,Unibic Almond & Oats Protein Bar,4000,17,4,3300,30,FALSE,30
Chocolates & Candies,Quaker Oats,7900,0,2,7900,400,FALSE,400
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,8800,2,2,8600,500,FALSE,500
Chocolates & Candies,McCain French Fries,12000,5,1,11400,420,FALSE,420
Chocolates & Candies,Ching's Secret Manchow Instant Soup,1000,0,1,1000,15,FALSE,15
Chocolates & Candies,McCain Potato Cheese Shotz,13000,4,6,12400,250,FALSE,250
Chocolates & Candies,McCain Masala - Fries,12000,5,3,11400,375,FALSE,375
Chocolates & Candies,Ching's Secret Schezwan Fried Rice Masala,1500,0,6,1500,20,FALSE,20
Chocolates & Candies,McCain New Mini Samosa with Cheese Pizza Style Filling,12000,1,3,11800,240,FALSE,240
Chocolates & Candies,McCain Chilli Cheesy Nuggets,13000,4,1,12400,250,FALSE,250
Chocolates & Candies,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",43000,10,6,38700,1200,FALSE,1
Chocolates & Candies,Chings Instant Soup - Hot & Sour,1000,0,1,1000,15,FALSE,15
Chocolates & Candies,Amul Spray Infant Milk Food,19700,2,6,19300,500,FALSE,500
Chocolates & Candies,McCain Smiles - Pudina Chatka,12000,5,3,11400,375,FALSE,375
Chocolates & Candies,McCain French Fries Crisp & Delicious,17500,4,3,16700,750,FALSE,750
Chocolates & Candies,Ferrero Nutella Hazelnut Spread,22000,5,2,20700,180,FALSE,180
Chocolates & Candies,Lijjat Garlic Papad,6000,5,5,5700,200,FALSE,200
Chocolates & Candies,Switz Samosa Dough Sheets,9000,4,6,8600,50,FALSE,50
Chocolates & Candies,Amul Cheese Spread Creamy,8500,5,6,8000,180,FALSE,180
Chocolates & Candies,Maggi Imli Sauce Pichkoo,2200,0,6,2200,90,FALSE,90
Chocolates & Candies,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,38500,9,5,34700,1100,FALSE,1100
Chocolates & Candies,Chings Instant Soup - Sweet Corn Veg,1000,0,2,1000,15,FALSE,15
Chocolates & Candies,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,3500,5,2,3300,85,FALSE,85
Chocolates & Candies,McCain Crazy Fries Masala MixHot 'n' Tangy,12000,5,6,11400,400,FALSE,400
Chocolates & Candies,The Whole Truth Double Cocoa Protein Bar No Sugar,10000,10,6,9000,52,FALSE,52
Chocolates & Candies,Amul Happy Treats French Fries,6800,4,1,6500,425,FALSE,425
Chocolates & Candies,Ferrero Nutella Hazeulnut Spread,38000,6,5,35700,350,FALSE,350
Chocolates & Candies,Veeba Chipolte Southwest Dressing,16100,7,4,14900,300,FALSE,300
Chocolates & Candies,Ching's Secret Manchow Noodles Instant Soup,1500,0,6,1500,20,FALSE,20
Chocolates & Candies,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000,12,1,4400,50,FALSE,50
Chocolates & Candies,Quaker Oats,19900,7,6,18400,1000,FALSE,1
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500,25,6,4100,27,FALSE,27
Chocolates & Candies,Switz Spring Roll Dough Sheets,9000,4,6,8600,1160,FALSE,20
Chocolates & Candies,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000,17,6,3300,30,FALSE,30
Chocolates & Candies,Ching's Secret Tomato Instant Soup,1000,0,1,1000,16,FALSE,15
Chocolates & Candies,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,FALSE,500
Chocolates & Candies,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,FALSE,260
Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,FALSE,60
Chocolates & Candies,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500,9,6,40100,750,FALSE,750
Chocolates & Candies,Ching's Secret Chilli Vinegar,5000,0,4,5000,170,FALSE,170
Chocolates & Candies,Ching's Red Chilli Sauce,5500,0,6,5500,200,FALSE,200
Chocolates & Candies,Amul Lite Spread,4000,2,5,3900,100,FALSE,100
Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,FALSE,500
Chocolates & Candies,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500,20,6,4400,27,FALSE,27
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,5500,20,6,4400,27,FALSE,27
Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,11500,0,1,11500,500,FALSE,500
Chocolates & Candies,Sunfeast YiPPee! Noodles - Magic Masala,9600,5,4,9100,540,FALSE,540
Chocolates & Candies,Chef's Basket Durum Wheat Fusilli Pasta,16000,50,6,8000,500,FALSE,500
Chocolates & Candies,Top Ramen Chicken Noodles,6000,10,1,5400,280,FALSE,280
Chocolates & Candies,Veeba Cheese and Chilli Sandwich Spread,8900,11,6,7900,275,FALSE,275
Chocolates & Candies,Ching’s Secret Chowmein Hakka Noodles Masala ,4400,0,2,4400,60,FALSE,60
Chocolates & Candies,Safal Frozen - Mixed Vegetables,11000,4,2,10500,1000,FALSE,1
Chocolates & Candies,MTR 3 Min Poha,2500,0,6,2500,60,FALSE,60
Chocolates & Candies,Ching's Manchurian Instant Noodles,1500,0,5,1500,60,FALSE,60
Chocolates & Candies,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,5500,25,6,4100,27,FALSE,27
Chocolates & Candies,Gits Pav Bhaji Ready to Eat,11000,22,6,8500,300,FALSE,300
Chocolates & Candies,McCain New Mini Samosa with Cheese Corn Style Filling,12000,1,2,11800,240,FALSE,240
Chocolates & Candies,Lijjat Udad Mini Papad,6000,6,6,5600,200,FALSE,200
Chocolates & Candies,McCain Herb & Garlic Crazy Fries Masala Mix ,12000,5,5,11400,400,FALSE,400
Chocolates & Candies,Yoga Bar Multigrain Energy Bar Nuts And Seeds,4000,12,4,3500,38,FALSE,38
Chocolates & Candies,"Ching's Secret Sauce, Green Chilli",5500,0,5,5500,190,FALSE,190
Chocolates & Candies,Veeba Pizza Topping,7500,6,4,7000,280,FALSE,280
Chocolates & Candies,Switz Paratha Puff,11000,4,6,10500,400,FALSE,400
Chocolates & Candies,"New Kellogg's Muesli with 21% Fruit, Nut & Seeds",32500,6,6,30500,500,FALSE,500
Chocolates & Candies,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,5500,20,5,4400,27,FALSE,27
Chocolates & Candies,Sunfeast Yippee Tricolor Pasta Seasoning,2800,17,1,2300,65,FALSE,65
Chocolates & Candies,Wingreens Cheesy Chipotle Sauce,9900,49,1,5000,130,FALSE,130
Chocolates & Candies,Maggi Rich Tomato Ketchup,10500,4,2,10000,500,FALSE,500
Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Creamy,23500,25,6,17400,325,FALSE,325
Chocolates & Candies,Godrej Yummiez Chicken Nuggets,32500,9,1,29300,500,FALSE,500
Chocolates & Candies,Go Cheese  Spread Plain,9900,5,6,9400,200,FALSE,200
Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,17500,9,6,15800,300,FALSE,300
Chocolates & Candies,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,6000,20,6,4800,40,FALSE,40
Chocolates & Candies,Prasuma Vegetable Momos,27000,0,5,27000,24,FALSE,24
Chocolates & Candies,MTR Upma,5000,10,6,4500,160,FALSE,160
Chocolates & Candies,Ching's Schezwan Masala Instant Noodles,6000,0,1,6000,240,FALSE,240
Chocolates & Candies,The Whole Truth Cranberry Protein Bar No Sugar,10000,26,6,7400,52,FALSE,52
Chocolates & Candies,Saffola Yummy Masala Noodles ,2000,0,2,2000,46,FALSE,46
Chocolates & Candies,Veeba English Mustard,7400,6,2,6900,300,FALSE,300
Chocolates & Candies,Dabur Hommade Tamarind Paste,4800,6,6,4500,200,FALSE,200
Chocolates & Candies,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),32500,4,6,30900,400,FALSE,400
Chocolates & Candies,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,5500,25,6,4100,27,FALSE,27
Chocolates & Candies,ITC Master Chef Crispy Chicken Fries ,17000,4,3,16200,280,FALSE,280
Chocolates & Candies,Kelloggs Corn Flakes,9900,13,6,8600,250,FALSE,250
Chocolates & Candies,Nissin Cup Noodles Tangy Tomato,5000,10,2,4500,70,FALSE,70
Chocolates & Candies,Smith & Jones White Pasta Sauce Mix,4000,0,3,4000,46,FALSE,46
Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,10,1,2500,65,FALSE,65
Chocolates & Candies,Mothers Recipe Tamrind Date Chutney ,5500,9,2,5000,200,FALSE,200
Chocolates & Candies,Veeba Mint Mayonnaise,16900,8,4,15500,300,FALSE,300
Chocolates & Candies,Mccain Emotibites - Crispy Happy Potato Snack,13000,0,6,12900,415,FALSE,415
Chocolates & Candies,The Whole Truth Energy Bar Choco Cranberry Fudge,6000,26,6,4400,40,FALSE,40
Chocolates & Candies,Godrej Yummiez Chicken Lucknowi Seekh Kebab,26000,10,4,23400,400,FALSE,400
Chocolates & Candies,Prasuma Vegetable Momos,15000,0,5,15000,580,FALSE,10
Chocolates & Candies,Mother's Recipe Mixed Pickle,8500,9,2,7700,300,FALSE,300
Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,17,3,2300,65,FALSE,65
Chocolates & Candies,The Whole Truth Peanut Cocoa Protein Bar No Sugar,10000,26,6,7400,52,FALSE,52
Chocolates & Candies,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,32500,4,6,30900,400,FALSE,400
Chocolates & Candies,Sunfeast YiPPee! Magic Masala Noodles,7000,10,3,6300,405,FALSE,405
Chocolates & Candies,Veeba Sweet Onion Sauce,14100,14,4,12100,350,FALSE,350
Chocolates & Candies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,4900,8,6,4500,200,FALSE,200
Chocolates & Candies,Mother's Recipe Tamarind Paste,5000,2,6,4900,200,FALSE,200
Chocolates & Candies,Yogabar No Added Sugar Protein Bar Brownie,12500,15,4,10600,60,FALSE,60
Chocolates & Candies,Bambino Popular Vermicelli ,4000,2,3,3900,400,FALSE,400
Chocolates & Candies,Ching's Secret Mix Veg Instant Soup,1000,0,3,1000,15,FALSE,15
Chocolates & Candies,Mother's Recipe Pickle - Red Stuffed Chilli,14500,11,3,12900,400,FALSE,400
Chocolates & Candies,Kellogg's No Added Sugar Muesli,33500,11,6,29800,500,FALSE,500
Chocolates & Candies,Veeba Salsa Dip,11900,6,6,11100,360,FALSE,360
Chocolates & Candies,Veeba Thousand Island Dressing,14900,8,6,13700,300,FALSE,300
Chocolates & Candies,Baggry's Crunchy Muesli Almond Raisins & Honey,13000,0,5,13000,200,FALSE,200
Chocolates & Candies,Knorr Chinese Hot And Sour Veg Soup,5500,3,1,5300,43,FALSE,43
Chocolates & Candies,Go Cheese Spread - Garlic,9900,5,6,9400,200,FALSE,200
Chocolates & Candies,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,21500,9,6,19400,325,FALSE,325
Chocolates & Candies,Zorabian Chicken Smoked Ham,20500,5,1,19400,250,FALSE,250
Chocolates & Candies,Kissan Pineapple Jam,16500,9,1,14900,500,FALSE,500
Chocolates & Candies,Smith & Jones Masala Noodles,8900,0,5,8900,480,FALSE,480
Chocolates & Candies,Nestle Nestle Nan Pro Follow-Up Formula,65000,0,6,65000,400,FALSE,400
Chocolates & Candies,Sunfeast Yippee! Power Up Atta Noodles,9600,15,6,8100,280,FALSE,280
Chocolates & Candies,McCain Super Wedges,12000,7,6,11100,400,FALSE,400
Chocolates & Candies,"Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",33000,10,1,29400,450,FALSE,450
Chocolates & Candies,Kellogg's Chocos,13000,10,6,11700,250,FALSE,250
Chocolates & Candies,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,3200,0,3,3200,150,FALSE,150
Chocolates & Candies,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,6000,20,6,4800,40,FALSE,40
Chocolates & Candies,Saffola Veggie Twist Masala Oats,19500,12,2,17100,500,FALSE,500
Chocolates & Candies,ITC Master Chef Classic Aloo Tikki,8000,10,3,7200,320,FALSE,320
Chocolates & Candies,Smith & Jones Pink Pasta Sauce Mix,4000,0,4,4000,46,FALSE,46
Chocolates & Candies,Wingreens Farms Chipotle Dip,20000,25,1,15000,180,FALSE,180
Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,55000,5,3,52000,1000,FALSE,1
Chocolates & Candies,Kellogg's Crunchy Granola Chocolate & Almonds,33000,10,3,29400,450,FALSE,450
Chocolates & Candies,Cornitos Cornitos Taco Shells - 6 Inches,16000,20,4,12800,180,FALSE,180
Chocolates & Candies,Ching's Secret Singapore Curry Instant Noodles,1500,0,3,1500,60,FALSE,60
Chocolates & Candies,Mother's Recipe Pickle - Mango,12500,9,6,11300,400,FALSE,500
Chocolates & Candies,Godrej Yummiez Chilli Chicken Sausages ,16000,10,3,14400,250,FALSE,250
Chocolates & Candies,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,17500,20,6,14000,180,FALSE,180
Chocolates & Candies,Maggi Hot & Sweet - Tomato Chilli Sauce,17000,10,1,15300,1000,FALSE,1
Chocolates & Candies,Ching's Secret Asian Hot Instant Soup,1500,0,3,1500,15,FALSE,15
Chocolates & Candies,Kellogg’s Chocos Protein And Fibre Of 1 Roti,49900,11,6,44400,1200,FALSE,1
Chocolates & Candies,Mother's Recipe Pickle - Mango,14900,26,4,10900,500,FALSE,500
Chocolates & Candies,Chings Secret Manchurian Instant Noodle,6000,0,6,6000,240,FALSE,240
Chocolates & Candies,Kellogg's Original Corn Flakes,31000,6,6,29000,875,FALSE,875
Chocolates & Candies,Ching's Singapore Curry Instant Noodles,6000,0,4,6000,240,FALSE,240
Chocolates & Candies,Kellogg's Almonds And Cranberries Granola,33000,6,6,31000,460,FALSE,460
Chocolates & Candies,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,29200,0,6,29200,300,FALSE,300
Chocolates & Candies,MTR 3 Minute Breakfast - Magic Masala Upma,2500,0,6,2500,60,FALSE,60
Chocolates & Candies,Smith & Jones Masala Noodles,6800,10,5,6100,360,FALSE,360
Chocolates & Candies,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",5500,0,6,5500,53,FALSE,53
Chocolates & Candies,Godrej Yummiez Chicken Punjabi Tikka ,29500,9,6,26600,360,FALSE,360
Chocolates & Candies,Kellogg's Corn Flakes,42500,9,1,38300,1000,FALSE,1
Chocolates & Candies,Kelloggs Chocos,17000,5,4,16000,385,FALSE,385
Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,29000,20,6,23200,1200,FALSE,1200
Chocolates & Candies,Ching's Secret Lemon Coriander Instant Soup,1500,0,5,1500,15,FALSE,15
Chocolates & Candies,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,26100,0,6,26100,300,FALSE,300
Chocolates & Candies,Kelloggs Chocos - Moons & Stars,66000,40,4,39600,1200,FALSE,1
Chocolates & Candies,ITC Master Chef Chicken Galouti Kebab,17000,4,2,16200,210,FALSE,210
Chocolates & Candies,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,22900,10,6,20600,400,FALSE,400
Chocolates & Candies,Kitchens Of India Palak Paneer,13000,30,6,9100,285,FALSE,285
Chocolates & Candies,Kelloggs Chocos Fills Double Chocolat,9900,11,6,8800,175,FALSE,175
Chocolates & Candies,Soulfull Ragi Bites Choco Fills,16900,5,4,16000,250,FALSE,250
Chocolates & Candies,Figaro Sliced Black Olive ,17900,0,6,17900,450,FALSE,450
Chocolates & Candies,Veeba Barbeque Sauce,14900,8,6,13700,330,FALSE,330
Chocolates & Candies,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,6000,20,6,4800,40,FALSE,40
Chocolates & Candies,"The Whole Truth - Nuts, Fruits & Seeds Muesli",32500,20,6,26000,350,FALSE,350
Chocolates & Candies,Pantai Green Curry Paste,15000,14,5,12800,114,FALSE,114
Chocolates & Candies,Kelloggs Special K,21000,8,5,19200,435,FALSE,435
Chocolates & Candies,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,FALSE,175
Chocolates & Candies,Mother's Recipe Madras Appalam,5000,10,6,4500,100,FALSE,100
Chocolates & Candies,Top Ramen Masala Oat Masala,8000,10,6,7200,280,FALSE,280
Chocolates & Candies,Saffola Everyday Peppy Tomato Masala Oats,19500,12,6,17100,500,FALSE,500
Chocolates & Candies,"Ching's Secret Instant Noodles, Hot Garlic",6000,0,4,6000,240,FALSE,240
Chocolates & Candies,Kitchens Of India Chicken Chettinad,20000,30,1,14000,285,FALSE,285
Chocolates & Candies,Nestle Cerelac Wheat - Stage 1,19000,0,6,19000,300,FALSE,300
Chocolates & Candies,Sumeru Aloo Paratha,11900,5,6,11300,400,FALSE,400
Chocolates & Candies,ITC Master Chef Veggie Pizza Pocket,17000,4,4,16200,340,FALSE,340
Chocolates & Candies,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,6000,15,1,5100,70,FALSE,70
Chocolates & Candies,Ching's Secret Manchow Soup,5500,0,3,5500,55,FALSE,55
Chocolates & Candies,Veeba Carrot & Cucumber Sandwich Spread,8500,10,6,7600,250,FALSE,250
Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,37000,12,3,32400,650,FALSE,650
Chocolates & Candies,Kitchens Of India Mughlai Paneer,16000,30,4,11200,285,FALSE,285
Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,3000,0,5,3000,150,FALSE,150
Chocolates & Candies,Ching's Secret Chowmein Hakka Noodles Masala,6000,10,2,5400,100,FALSE,100
Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,23500,20,5,18800,325,FALSE,325
Chocolates & Candies,Mother's Recipe Bhel Puri Chutney,5500,9,4,5000,200,FALSE,200
Chocolates & Candies,Kelloggs Chocos Moon & Stars,33000,10,6,29400,680,FALSE,680
Chocolates & Candies,Mother's Recipe Lime Pickle ,12000,5,1,11400,400,FALSE,400
Chocolates & Candies,Kitchens of India Dal Makhani,11000,30,2,7700,285,FALSE,285
Chocolates & Candies,Pantai Light Soy Sauce,27500,14,5,23400,200,FALSE,200
Chocolates & Candies,Ching's Secret Sweet Corn Soup,5500,0,6,5500,55,FALSE,55
Chocolates & Candies,"Top Ramen Noodles, Atta",8000,0,1,8000,280,FALSE,280
Chocolates & Candies,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,22500,15,5,19100,190,FALSE,190
Chocolates & Candies,Dabur Hommade - Rajasthan Ki Garlic Chutne,6500,6,6,6100,200,FALSE,200
Chocolates & Candies,MTR Seviyan Vermicelli ,4200,0,2,4200,400,FALSE,400
Chocolates & Candies,Pantai Oyster Sauce,27500,14,4,23400,200,FALSE,200
Chocolates & Candies,Go Cheese Spread - Four Pepper (Soft & Creamy),9900,5,6,9400,200,FALSE,200
Chocolates & Candies,MTR Ready To Eat Paneer Butter Masala,13500,9,2,12200,300,FALSE,300
Chocolates & Candies,Nestle Lactogen Stage 2 Follow-up Formula Powder,34000,0,2,34000,400,FALSE,400
Chocolates & Candies,Kellogg's Crunchy Bites Chocos,19000,10,6,17100,375,FALSE,375
Chocolates & Candies,Veeba Hot Sweet Tomato Chilli Sauce,10400,20,3,8300,500,FALSE,500
Chocolates & Candies,Borges Durum Wheat Pasta Superior Quality,25000,40,6,14900,500,FALSE,500
Chocolates & Candies,Funfoods Peanut Butter Crunchy,16900,7,1,15600,400,FALSE,400
Chocolates & Candies,Pantai Red Curry Paste,6000,0,4,6000,50,FALSE,50
Chocolates & Candies,ITC Master Chef Chicken Seekh Kabab,32500,0,6,32500,500,FALSE,500
Chocolates & Candies,Del Monte Pizza & Pasta Sauce Spout Pack,9900,0,3,9900,400,FALSE,400
Chocolates & Candies,Pantai Sriracha Red Chilli Sauce,22500,15,6,19100,200,FALSE,200
Chocolates & Candies,Hershey's Cocoa Spread,29500,0,3,29500,350,FALSE,350
Chocolates & Candies,Maggi Ghee Tadka Upma Express Pouch,2500,0,6,2500,65,FALSE,65
Chocolates & Candies,Ching's Secret Manchurian Noodles,9100,0,5,9100,360,FALSE,360
Chocolates & Candies,Kellogg's All Bran Wheat Flakes,22000,6,5,20500,425,FALSE,425
Chocolates & Candies,Yummiez Chicken Breakfast Sausages,15000,0,3,15000,250,FALSE,250
Chocolates & Candies,Pantai Red Curry Paste,15000,14,3,12800,114,FALSE,114
Chocolates & Candies,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,33000,10,6,29700,400,FALSE,400
Chocolates & Candies,Quaker Oats Pouch,27600,10,6,24800,1500,FALSE,1
Chocolates & Candies,Prasuma Momos -  Cheesy Spicy Veg,29500,0,6,29500,24,FALSE,24
Chocolates & Candies,Veeba Sriracha Chilli Garlic Sauce,14900,8,5,13700,320,FALSE,320
Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,11500,0,6,11500,600,FALSE,600
Chocolates & Candies,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,FALSE,175
Chocolates & Candies,Figaro Plain Green Olive ,17900,0,6,17900,450,FALSE,450
Chocolates & Candies,Mother's Recipe Gujrati Gorkeri Pickle,14000,10,3,12600,500,FALSE,500
Chocolates & Candies,Kellogg's Muesli 20% Nuts Delight,32000,0,6,32000,500,FALSE,500
Chocolates & Candies,Borges Farfalle Durum Wheat Pasta ,25000,0,5,25000,500,FALSE,500
Chocolates & Candies,Kellogg's Chocos,29900,10,4,26900,700,FALSE,700
Chocolates & Candies,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,62000,0,1,62000,400,FALSE,400
Chocolates & Candies,Veeba Truly Tomato Ketchup,9900,20,6,7900,500,FALSE,500
Chocolates & Candies,Ching's Secret Green Chilli Sauce,8500,4,1,8100,680,FALSE,680
Chocolates & Candies,MTR Roasted Vermicelli ,5500,0,1,5500,400,FALSE,400
Chocolates & Candies,Mother's Recipe Punjabi Teekha Mang Pickle,12000,10,4,10800,400,FALSE,400
Chocolates & Candies,Ching's Secret Hot Garlic Instant Noodles,11400,0,6,11400,480,FALSE,480
Chocolates & Candies,Kellogg's Real Honey Corn Flakes,29000,7,5,26700,630,FALSE,630
Chocolates & Candies,ITC Master Chef Lebanese Falafel Kebab,13000,4,4,12400,230,FALSE,230
Chocolates & Candies,Kelloggs Chocos Fills Double Chocolaty,18500,10,5,16500,250,FALSE,250
Chocolates & Candies,Organic India Apple Cider Vinegar,59500,9,2,53600,500,FALSE,500
Chocolates & Candies,Masala Oats Masala & Coriander ,19500,9,5,17600,500,FALSE,500
Chocolates & Candies,Ching's Secret  Noodles - Pad Thai Lemongras,20000,0,5,20000,130,FALSE,130
